Date,Close,High,Low,Open,Volume,Ticker
2020-02-05,77.72256469726562,78.5228804217208,77.11809618158854,78.22305902038404,118826800,AAPL
2020-02-06,78.63168334960938,78.63410358497025,77.43484006982592,77.99336840947814,105425600,AAPL
2020-02-07,77.56285095214844,78.3796069749616,77.07085803475874,78.12997524636046,117684000,AAPL
2020-02-10,77.93123626708984,77.93123626708984,76.06505957583339,76.14503551271558,109348800,AAPL
2020-02-11,77.46107482910156,78.50080665271824,77.24295118542182,78.42810123691775,94323200,AAPL
2020-02-12,79.30057525634766,79.30541981693399,77.91184313382713,77.91184313382713,113730400,AAPL
2020-02-13,78.73589324951172,79.06308239609403,78.36750683488538,78.57108938477977,94747600,AAPL
2020-02-14,78.75528717041016,79.0049189494575,78.24632709184701,78.70438598515923,80113600,AAPL
2020-02-18,77.31321716308594,77.494988049833,76.24924802244713,76.43101890919421,152531200,AAPL
2020-02-19,78.43292999267578,78.66317609010646,77.5555836361956,77.5555836361956,93984000,AAPL
2020-02-20,77.6282958984375,78.68256868592816,77.12176183559734,78.19300168361448,100566000,AAPL
2020-02-21,75.87118530273438,77.66466444490703,75.25316708230885,77.22113922163652,129554000,AAPL
2020-02-24,72.26726531982422,73.7214326099496,70.09813688315359,72.04429714392029,222195200,AAPL
2020-02-25,69.81941986083984,73.32154259168735,69.34681990026353,72.93861510277681,230673600,AAPL
2020-02-26,70.927001953125,72.19455366055257,69.43648208910632,69.4437526290761,198054800,AAPL
2020-02-27,66.29063415527344,69.31530465753468,66.15491247212168,68.12773623181833,320605600,AAPL
2020-02-28,66.25186157226562,67.4757902084099,62.134146685522694,62.34985172812334,426510000,AAPL
2020-03-02,72.41995239257812,73.05736355673497,67.30855537364073,68.41372189685545,341397200,AAPL
2020-03-03,70.11993408203125,73.67779421161765,69.26681804701707,73.59781828147297,319475600,AAPL
2020-03-04,73.37242889404297,73.53238817702517,71.04334126232827,71.84555625982283,219178400,AAPL
2020-03-05,70.99244689941406,72.59929546384136,70.62647911575432,71.62258011074542,187572800,AAPL
2020-03-06,70.04965209960938,70.4834806861114,68.15923783954538,68.34585328692468,226176800,AAPL
2020-03-09,64.50926971435547,67.39821044302454,63.74098162444497,63.922752484590724,286744800,AAPL
2020-03-10,69.15535736083984,69.42195621190889,65.2848479487525,67.16799957236155,285290000,AAPL
2020-03-11,66.75355529785156,68.15682896396041,65.88832388635639,67.22858865883606,255598800,AAPL
2020-03-12,60.16131591796875,65.43751995097615,60.105573880896614,62.02992228152743,418474000,AAPL
2020-03-13,67.369140625,67.8417479064298,61.30526258468153,64.19905949793468,370732000,AAPL
2020-03-16,58.702301025390625,62.79092911047991,58.166681208746034,58.6392847539395,322423600,AAPL
2020-03-17,61.283451080322266,62.434663042742706,57.77890662120889,59.98681722549025,324056000,AAPL
2020-03-18,59.783233642578125,60.59029684026707,57.46868356365228,58.110942929042054,300233600,AAPL
2020-03-19,59.325172424316406,61.278603044823406,58.79924908019055,59.95773528488038,271857200,AAPL
2020-03-20,55.55888748168945,61.033826561579104,55.25835823713997,59.90684466812261,401693200,AAPL
2020-03-23,54.37857437133789,55.37952718393081,51.52840835175716,55.27773593660342,336752800,AAPL
2020-03-24,59.83413314819336,60.03044512491102,56.785228864020425,57.28449233521307,287531200,AAPL
2020-03-25,59.5045280456543,62.58978535507417,59.20884706003286,60.77207619664994,303602000,AAPL
2020-03-26,62.635833740234375,62.69399806571646,59.70810978448486,59.74688846689872,252087200,AAPL
2020-03-27,60.042564392089844,62.012958412771816,59.875334574134676,61.25679266007546,204216800,AAPL
2020-03-30,61.75605010986328,61.92812817045758,60.444875271933526,60.76964205543981,167976400,AAPL
2020-03-31,61.63003158569336,63.61739280424554,61.07502603187046,61.94752788300978,197002000,AAPL
2020-04-01,58.38723373413086,60.280073989764986,57.9558311223944,59.74203186534972,176218400,AAPL
2020-04-02,59.36152267456055,59.41484243057951,57.415362674282804,58.24908573406499,165934000,AAPL
2020-04-03,58.508419036865234,59.54814697291925,57.91705710849798,58.84530096187596,129880000,AAPL
2020-04-06,63.61254119873047,63.76764851271487,60.44003414092345,60.80842048337832,201820400,AAPL
2020-04-07,62.875762939453125,65.84953953078768,62.77154940088239,65.63140853862814,202887200,AAPL
2020-04-08,64.48506164550781,64.80012832217328,63.31203404517182,63.67799451502323,168895200,AAPL
2020-04-09,64.95037841796875,65.45449387759112,64.15301536095346,65.12246020269797,161834800,AAPL
2020-04-13,66.22520446777344,66.33426997710056,64.4268809310659,65.02793942933454,131022800,AAPL
2020-04-14,69.56976318359375,69.86059951388755,67.38851289521565,67.8611200828743,194994800,AAPL
2020-04-15,68.93477630615234,69.3952609864248,68.01380694560743,68.44278349471875,131154400,AAPL
2020-04-16,69.48251342773438,69.84848110335115,68.43066700387648,69.64974320028278,157125200,AAPL
2020-04-17,68.53974151611328,69.54554637079254,67.1001154570163,68.99780771504257,215250000,AAPL
2020-04-20,67.1170883178711,68.26830406893325,67.09770267537306,67.36430148645341,130015200,AAPL
2020-04-21,65.04247283935547,67.19464143835056,64.32993033303205,66.95955078291355,180991600,AAPL
2020-04-22,66.91593170166016,67.35217892207115,65.9707244599182,66.31244725801642,116862400,AAPL
2020-04-23,66.6565933227539,68.28526070625729,66.61781464739953,66.86017582115733,124814400,AAPL
2020-04-24,68.5809555053711,68.59065202523993,67.13405870953471,67.18253391260136,126161200,AAPL
2020-04-27,68.6294174194336,68.96145104694212,67.84901413734978,68.29737639564895,117087600,AAPL
2020-04-28,67.51697540283203,69.27409398731281,67.42488436575898,69.09232309926307,112004800,AAPL
2020-04-29,69.7345962524414,70.2047776093199,68.80393005840862,69.00751259495229,137280800,AAPL
2020-04-30,71.20573425292969,71.38266063296354,69.88486984181203,70.27506791484686,183064000,AAPL
2020-05-01,70.0593490600586,72.46599383609758,69.27894575366496,69.37588874776901,240616800,AAPL
2020-05-04,71.05060577392578,71.17905690592906,69.3928561586041,70.08358701405723,133568000,AAPL
2020-05-05,72.11699676513672,72.95071986963468,71.36567557958281,71.51109377618626,147751200,AAPL
2020-05-06,72.8610610961914,73.49362038525668,72.43450294504117,72.81985643084153,142333600,AAPL
2020-05-07,73.61477661132812,73.9613586924263,73.18580001939033,73.48875147037694,115215200,AAPL
2020-05-08,75.366943359375,75.42040745275091,73.94772346356687,74.27579824490549,133838400,AAPL
2020-05-11,76.55288696289062,77.048636946995,74.66463767418456,74.8736364220834,145946400,AAPL
2020-05-12,75.67801666259766,77.69019956686239,75.5565080151993,77.2381835420649,162301200,AAPL
2020-05-13,74.76425170898438,76.78129923204625,73.68525458009285,75.85782927883679,200622400,AAPL
2020-05-14,75.22357177734375,75.28432609802991,73.27700096934342,74.0011951417901,158929200,AAPL
2020-05-15,74.77884674072266,74.8250206182074,72.95621710200552,72.99024308175176,166348400,AAPL
2020-05-18,76.54071044921875,76.9149590881701,75.41311427356375,76.10571491448931,135178400,AAPL
2020-05-19,76.09842681884766,77.40585342154391,76.0668333890782,76.55772557449362,101729600,AAPL
2020-05-20,77.57841491699219,77.6488845938643,76.91983269792289,76.95871635566236,111504800,AAPL
2020-05-21,77.0000228881836,77.98181472796601,76.76186329555514,77.43988355018321,102688800,AAPL
2020-05-22,77.49578094482422,77.57840592683334,76.6354977307433,76.73756083121987,81803200,AAPL
2020-05-26,76.97085571289062,78.79591020427941,76.91495907592241,78.61607981377851,125522000,AAPL
2020-05-27,77.30621337890625,77.45202521130052,76.0862694610132,76.82747651889329,112945200,AAPL
2020-05-28,77.34024810791016,78.60150836399505,76.7035440312258,76.98057986946539,133560800,AAPL
2020-05-29,77.26490783691406,78.0449911609041,76.90767216991519,77.58325985255884,153532400,AAPL
2020-06-01,78.2151107788086,78.33661941527829,77.0875070725464,77.2187384764973,80791200,AAPL
2020-06-02,78.57719421386719,78.60149742135009,77.50548728566115,77.9477804464378,87642800,AAPL
2020-06-03,79.0097885131836,79.27225136733202,78.32447790282927,78.89800262449812,104491200,AAPL
2020-06-04,78.3293228149414,79.13127678381436,77.95507416852828,78.83237030887165,87560400,AAPL
2020-06-05,80.56022644042969,80.62098075901221,78.55047625158724,78.57963713789907,137250400,AAPL
2020-06-08,81.03653717041016,81.07056314819836,79.54441498185327,80.25645380649277,95654400,AAPL
2020-06-09,83.59548950195312,83.98917620405685,80.68414800964212,80.71574143423261,147712400,AAPL
2020-06-10,85.74622344970703,86.21524505993106,84.10585667073434,84.54571739149566,166651600,AAPL
2020-06-11,81.6294937133789,85.3136361549305,81.5274306203534,84.88835596262886,201662400,AAPL
2020-06-12,82.33425903320312,84.52141475338468,81.22124305210475,83.77292472564989,200146000,AAPL
2020-06-15,83.35250091552734,84.00621804239414,80.82268994587284,80.98551479918848,138808800,AAPL
2020-06-16,85.56150817871094,85.83369372223571,83.77290481904893,85.41083867373153,165428800,AAPL
2020-06-17,85.44243621826172,86.36833137108918,85.3209275901605,86.30757705703857,114406400,AAPL
2020-06-18,85.47647857666016,85.89446863409366,84.86650277346662,85.39871125985869,96820400,AAPL
2020-06-19,84.98800659179688,86.65024395832843,83.8774158013372,86.18365491665244,264476000,AAPL
2020-06-22,87.21160888671875,87.35498818998958,85.33551521428704,85.38168909015546,135445200,AAPL
2020-06-23,89.07311248779297,90.49476488581807,88.03785662792788,88.4582791409651,212155600,AAPL
2020-06-24,87.50078582763672,89.62232897813153,87.12653720580805,88.70129157263592,192623200,AAPL
2020-06-25,88.66240692138672,88.70129056885204,86.89567429690982,87.65631942729962,137522400,AAPL
2020-06-26,85.93821716308594,88.77909026371405,85.78997273950398,88.55794360971485,205256800,AAPL
2020-06-29,87.91876983642578,88.0135501123518,85.36708901825641,85.84583323984103,130646000,AAPL
2020-06-30,88.65267944335938,88.93944540113674,87.48619974659033,87.5056378611411,140223200,AAPL
2020-07-01,88.48501586914062,89.2748220077914,88.43641686423359,88.7304656885215,110737200,AAPL
2020-07-02,88.48501586914062,90.03060958463712,88.37080487027472,89.39390551485566,114041600,AAPL
2020-07-06,90.85201263427734,91.32103421004693,89.88480117911871,89.91639461248228,118655600,AAPL
2020-07-07,90.57009887695312,92.0111893796949,90.45831301928035,91.2311060890885,112424400,AAPL
2020-07-08,92.67948913574219,92.71108256542591,91.46197031782751,91.54946038589766,117092000,AAPL
2020-07-09,93.07805633544922,93.62727037791086,92.0282198433449,93.57380627647132,125642800,AAPL
2020-07-10,93.24085998535156,93.29918917048931,92.0597996685609,92.67220049027107,90257200,AAPL
2020-07-13,92.81072998046875,97.16317034048585,92.59687358818513,94.54830204332501,191649200,AAPL
2020-07-14,94.3465805053711,94.53855877455463,91.25540108792067,92.19101147682272,170989200,AAPL
2020-07-15,94.9954605102539,96.47543496831665,93.7949544622353,96.22512744748764,153198000,AAPL
2020-07-16,93.8265380859375,94.68438876337166,93.22628512469839,93.86542173959128,110577600,AAPL
2020-07-17,93.6369857788086,94.43408214536427,93.16309912532118,94.27855494560396,92186800,AAPL
2020-07-20,95.61030578613281,95.74882744331059,93.37940849008146,93.72449635977517,90318000,AAPL
2020-07-21,94.29070281982422,96.47785829760365,94.04039532290807,96.4025235355618,103433200,AAPL
2020-07-22,94.55559539794922,95.2384733817586,93.90431084808745,93.99179351166632,89001600,AAPL
2020-07-23,90.25176239013672,94.36604333190014,89.44008553110294,94.28827601915101,197004400,AAPL
2020-07-24,90.02816772460938,90.37325548035092,86.65508713174927,88.44613048133,185438800,AAPL
2020-07-27,92.161865234375,92.25421298171179,90.86901902055509,91.09259075129832,121214000,AAPL
2020-07-28,90.64785766601562,91.90911765979025,90.64299257507496,91.73171241529057,103625600,AAPL
2020-07-29,92.38544464111328,92.57014013630604,91.09502355323384,91.1314746598381,90329200,AAPL
2020-07-30,93.5033187866211,93.60781442343111,91.14848105836067,91.5567482554076,158130000,AAPL
2020-07-31,103.29205322265625,103.44272272989053,98.00885320518057,100.0113203728721,374336800,AAPL
2020-08-03,105.89476776123047,108.51935112132352,104.87895742584206,105.1778638999422,308151200,AAPL
2020-08-04,106.60197448730469,107.6955523863337,105.36015217215363,106.08434642848965,173071600,AAPL
2020-08-05,106.98834991455078,107.30913448125898,105.85588858029786,106.32248498790055,121776800,AAPL
2020-08-06,110.72111511230469,111.2168725105059,106.7307749608819,107.32130525527312,202428800,AAPL
2020-08-07,108.20376586914062,110.69918395823287,107.40523237781791,110.24148657363267,198045600,AAPL
2020-08-10,109.77650451660156,110.7965835084136,107.12040450426483,109.65233985206775,212403600,AAPL
2020-08-11,106.51174926757812,109.53789844079104,106.25125017767719,109.03881778751953,187902400,AAPL
2020-08-12,110.05160522460938,110.30966741081477,107.41011206954046,107.60487346037331,165598000,AAPL
2020-08-13,111.99923706054688,113.00470916588479,110.94507089779177,111.4344186850555,210082000,AAPL
2020-08-14,111.89942169189453,111.98949901322317,110.08567574687753,111.82395110215055,165565200,AAPL
2020-08-17,111.60726165771484,113.04852095183266,110.97914996990063,113.02417392493486,119561600,AAPL
2020-08-18,112.53727722167969,112.96332424198891,111.0229840865938,111.35895378278491,105633600,AAPL
2020-08-19,112.678466796875,114.09537909958976,112.58352304816549,112.94626924012053,145538000,AAPL
2020-08-20,115.17876434326172,115.2931886914799,112.7028193742301,112.71986303729176,126907200,AAPL
2020-08-21,121.11421203613281,121.59868597251888,116.1282420708619,116.14041187069935,338054800,AAPL
2020-08-24,122.5627670288086,125.41363550271217,120.69303108379322,125.32841718543504,345937600,AAPL
2020-08-25,121.55729675292969,121.90300674261194,119.83119859572422,121.43313953220415,211495600,AAPL
2020-08-26,123.21036529541016,123.66806272085745,121.80805955440918,122.87683252443458,163022400,AAPL
2020-08-27,121.7374496459961,124.14765680517117,120.59076927456684,123.81412407030223,155552400,AAPL
2020-08-28,121.54026794433594,123.13246125062976,121.31628565950032,122.71371757611423,187630000,AAPL
2020-08-31,125.66195678710938,127.5706540266875,122.7015450943712,124.2401853001041,225702700,AAPL
2020-09-01,130.6673583984375,131.27113781735756,127.11291595800266,129.28453368689472,151948100,AAPL
2020-09-02,127.96016693115234,134.36791557513135,123.67535734483123,133.98812570206806,200119000,AAPL
2020-09-03,117.71556854248047,125.46718865430032,117.34551895820641,123.58771983998423,257599600,AAPL
2020-09-04,117.79347229003906,120.46174167565064,107.98708803912147,116.92677156884038,332607200,AAPL
2020-09-08,109.86656188964844,115.87503988575807,109.73022744851274,110.96697771586362,231366600,AAPL
2020-09-09,114.24877166748047,116.02112702129683,112.24270116526816,114.19034473779914,176940500,AAPL
2020-09-10,110.51902770996094,117.34552021964375,109.55494626315287,117.20918576977877,182274400,AAPL
2020-09-11,109.06803131103516,112.21347869736357,107.12038789476668,111.57075280375336,180860300,AAPL
2020-09-14,112.340087890625,112.89516604141721,109.84710636140679,111.71684250832044,140150100,AAPL
2020-09-15,112.51536560058594,115.71924004150326,110.6358893306761,115.23232916774082,184642000,AAPL
2020-09-16,109.19462585449219,112.96331855332305,109.10698546668381,112.21347910439461,154679000,AAPL
2020-09-17,107.45148468017578,109.26279366804528,105.86415795625577,106.847719970666,178011000,AAPL
2020-09-18,104.04309844970703,107.97733869117779,103.31273223375831,107.50990847358545,287104900,AAPL
2020-09-21,107.19830322265625,107.3054242127271,100.4010239357237,101.80332967507266,195713800,AAPL
2020-09-22,108.88300323486328,109.90551900427155,106.3023816419501,109.730230798935,183055400,AAPL
2020-09-23,104.31578826904297,109.17515670886098,103.97494471367466,108.69798613288378,150718700,AAPL
2020-09-24,105.38699340820312,107.36385041762158,102.25128611202055,102.41683403022385,167743300,AAPL
2020-09-25,109.3406982421875,109.49651327893982,104.85137965372228,105.591486218956,149981400,AAPL
2020-09-28,111.95054626464844,112.30112268518972,109.82761457566852,111.99924032348427,137672400,AAPL
2020-09-29,111.10334014892578,112.29140408929483,110.59695601565082,111.55130477371385,99382200,AAPL
2020-09-30,112.77830505371094,114.19035118127651,110.64564027362456,110.8111882035102,142675200,AAPL
2020-10-01,113.73262786865234,114.6382822722583,112.79776000519932,114.5603747595532,116120400,AAPL
2020-10-02,110.06133270263672,112.34981979602337,109.28227974779207,109.93473854776296,144712000,AAPL
2020-10-05,113.45023345947266,113.5963082073717,110.57746227936272,110.92803870245231,106243800,AAPL
2020-10-06,110.19768524169922,113.08019705568263,109.3115037828743,112.6711862279405,161498200,AAPL
2020-10-07,112.06741333007812,112.52511075993657,111.14227817215749,111.61945619842345,96849000,AAPL
2020-10-08,111.96027374267578,113.35283896768823,111.59021676910432,113.20676423757683,83477200,AAPL
2020-10-09,113.90792846679688,113.93714192982654,111.91159095684212,112.26216737253827,100506900,AAPL
2020-10-12,121.1434326171875,121.90301242749467,116.15746235896894,116.91704216927612,240226800,AAPL
2020-10-13,117.9298095703125,122.10750566774655,116.5177710390298,121.99064438590798,262330500,AAPL
2020-10-14,118.01744842529297,119.809276699368,116.48854872829669,117.83241993385298,150712000,AAPL
2020-10-15,117.5500259399414,118.02719653089068,115.05704456556252,115.61212268187877,112559200,AAPL
2020-10-16,115.90425109863281,118.36802614774093,115.69974944089714,118.10509013803102,115393800,AAPL
2020-10-19,112.94384765625,117.26761109070254,112.63222499944558,116.81965398590057,120639300,AAPL
2020-10-20,114.43380737304688,115.86532667753185,112.60301754486916,113.15809570072342,124423700,AAPL
2020-10-21,113.81055450439453,115.60238301966777,113.40154370880339,113.61578568990575,89946000,AAPL
2020-10-22,112.71987915039062,114.94993207870618,111.59024223801931,114.37537332371151,101988000,AAPL
2020-10-23,112.02845764160156,113.49893059893087,111.28835101391871,113.34311554903111,82572600,AAPL
2020-10-26,112.03820037841797,113.49893306950727,109.92500143875907,111.02542482103557,111850700,AAPL
2020-10-27,113.54761505126953,114.20981414129767,111.54154461515651,112.46667230975785,92276800,AAPL
2020-10-28,108.28897094726562,112.4082400407623,108.19159026240904,112.03819046643926,143937800,AAPL
2020-10-29,112.30111694335938,113.86897045793137,109.26279059723784,109.42834593101287,146129200,AAPL
2020-10-30,106.01024627685547,109.0583059665517,104.90008997174331,108.15265135662641,190272600,AAPL
2020-11-02,105.92259979248047,107.78260309989695,104.51056107602284,106.25370308627556,122866900,AAPL
2020-11-03,107.54888153076172,108.57138995878809,105.88364715111534,106.78930171860765,107624400,AAPL
2020-11-04,111.9407958984375,112.56404116119307,109.40886108978425,111.1520027380027,138235500,AAPL
2020-11-05,115.91400909423828,116.4885678267502,113.81055784373574,114.8622797541516,126387100,AAPL
2020-11-06,115.78231811523438,116.27981870511474,113.28502829338409,115.42137974783128,114457900,AAPL
2020-11-09,113.47037506103516,119.00146877246537,113.20699283584307,117.54797309772637,154515300,AAPL
2020-11-10,113.12895202636719,114.70926027820961,111.33402473178882,112.71924303088868,138023400,AAPL
2020-11-11,116.56269836425781,116.69926800957136,113.58742258565564,114.31904887518712,112295000,AAPL
2020-11-12,116.28956604003906,117.57722808905325,115.6652454976375,116.68952534133676,103162300,AAPL
2020-11-13,116.33834838867188,116.73830026220503,114.98240146299398,116.5139390128418,81581900,AAPL
2020-11-16,117.35286712646484,118.02595829386176,115.25553681069077,116.0066699066951,91183000,AAPL
2020-11-17,116.46515655517578,117.71379763887923,116.0456904933859,116.62124041188267,74271000,AAPL
2020-11-18,115.13846588134766,116.88461483899873,115.10920202078444,115.70425866052815,76322100,AAPL
2020-11-19,115.73353576660156,116.14324474635212,113.94836564306064,114.7092558747369,74113000,AAPL
2020-11-20,114.46537017822266,115.86033795899172,114.41659955689461,115.73352541255366,73604300,AAPL
2020-11-23,111.06087493896484,114.7385207767759,110.96332625053886,114.30929761671617,127959300,AAPL
2020-11-24,112.34852600097656,113.01186743695231,109.83172989602558,111.11939925040834,113874200,AAPL
2020-11-25,113.18746948242188,113.88983194948227,112.34853736259839,112.71923279937354,76499200,AAPL
2020-11-27,113.73375701904297,114.61171017176824,113.37282609805314,113.71425025675507,46691300,AAPL
2020-11-30,116.13348388671875,118.00644542136735,113.94835465380783,114.10443850293899,169410200,AAPL
2020-12-01,119.71357727050781,120.44520359107318,117.06996839196347,118.0454701527173,127728200,AAPL
2020-12-02,120.06476593017578,120.34766235140043,117.92841456031734,119.03072893889201,89004200,AAPL
2020-12-03,119.92819213867188,120.7476100677901,119.2160725590913,120.4939775191396,78967600,AAPL
2020-12-04,119.25509643554688,119.85015313585949,118.54297683857845,119.59652058101604,78260400,AAPL
2020-12-07,120.71834564208984,121.51825680642276,119.25509296764027,119.3136206930221,86712000,AAPL
2020-12-08,121.3329086303711,121.91821565194306,120.0745104419721,121.32315897116939,82225500,AAPL
2020-12-09,118.7966079711914,122.86444868955574,118.03571775825858,121.47923792024274,115089200,AAPL
2020-12-10,120.22084045410156,120.83541135490303,117.20654344679436,117.54796759030177,81312200,AAPL
2020-12-11,119.41117858886719,119.75260272945025,117.5967446503537,119.4306853501199,86939800,AAPL
2020-12-14,118.7966079711914,120.32814549895028,118.56248962317086,119.596519149209,79184500,AAPL
2020-12-15,124.7471694946289,124.76668369873353,121.08903768627563,121.29389217444482,157243700,AAPL
2020-12-16,124.67887115478516,125.22514973070717,123.45949401746823,124.28867642483367,98208600,AAPL
2020-12-17,125.54706573486328,126.40551199352088,124.90323104087008,125.74216309774691,94359800,AAPL
2020-12-18,123.55708312988281,125.93731031899775,123.03031117282511,125.80074063855568,192541500,AAPL
2020-12-21,125.0886001586914,125.16664209419943,120.42570242817166,121.95724006069578,121251600,AAPL
2020-12-22,128.64920043945312,131.11721915357555,126.47382039895922,128.38581074820917,168904800,AAPL
2020-12-23,127.75172424316406,129.18569821705117,127.57612617627443,128.92232344418136,88223700,AAPL
2020-12-24,128.7369842529297,130.19048741225336,127.88830238079585,128.1029139851249,54930100,AAPL
2020-12-28,133.34133911132812,133.97540930683178,130.23923574746274,130.70748731350233,124486200,AAPL
2020-12-29,131.56593322753906,135.38989879452387,131.04891842415702,134.66803693280866,121047300,AAPL
2020-12-30,130.444091796875,132.6584848793838,130.13192410023277,132.2585255999266,96452100,AAPL
2020-12-31,129.43934631347656,131.4391281363561,128.4931083029186,130.79529332577445,99116600,AAPL
2021-01-04,126.23970031738281,130.33680518621807,123.65461887853952,130.24901359048766,143301900,AAPL
2021-01-05,127.80052185058594,128.51264908454692,125.28372470373122,125.73246220889868,97664900,AAPL
2021-01-06,123.4985122680664,127.83949924711887,123.28390070581155,124.59107683841515,155088000,AAPL
2021-01-07,127.71268463134766,128.40529740863508,124.72765172087456,125.21540258559175,109578200,AAPL
2021-01-08,128.81504821777344,129.38084119094302,127.03962734834683,129.18572887365838,105158200,AAPL
2021-01-11,125.82025146484375,126.98110129723015,125.35201464408442,126.0251134467273,100384500,AAPL
2021-01-12,125.6446304321289,126.51282640843073,123.75215462457815,125.35197692534697,91951100,AAPL
2021-01-13,127.6834487915039,128.22972749827673,125.34225008105514,125.60562488862021,88636800,AAPL
2021-01-14,125.75194549560547,127.7907407644143,125.60561128893495,127.59564337383038,90221800,AAPL
2021-01-15,124.02529907226562,127.02984642222248,123.88872941476652,125.62512143938797,111598500,AAPL
2021-01-19,124.69840240478516,125.5568487900098,123.83020635972,124.64962433562887,90757300,AAPL
2021-01-20,128.7954864501953,129.2442237752779,125.40074474969568,125.50805053058666,104319500,AAPL
2021-01-21,133.51693725585938,136.24834549078827,130.31729228736415,130.5221542310992,120150900,AAPL
2021-01-22,135.66302490234375,136.42391501700993,131.71224014697756,132.94136689721347,114459400,AAPL
2021-01-25,139.41871643066406,141.53555356505598,133.19501014057846,139.5650506326583,157611700,AAPL
2021-01-26,139.65283203125,140.76490341435823,137.90667558906043,140.0820551764804,98390600,AAPL
2021-01-27,138.5797882080078,140.7649176755725,136.97021613529958,139.91622095789253,140843800,AAPL
2021-01-28,133.73155212402344,138.51152037306719,133.35110697778126,136.10202948520754,142621100,AAPL
2021-01-29,128.7272491455078,133.39014746675434,127.0201206630646,132.5024370834889,177523800,AAPL
2021-02-01,130.8538360595703,132.06346388314088,127.72246812906687,130.4733908796941,106239800,AAPL
2021-02-02,131.68301391601562,132.9706687530236,131.3123184109022,132.40487583442152,83305400,AAPL
2021-02-03,130.65872192382812,132.4438921194795,130.33680452281126,132.43412757446322,89880900,AAPL
2021-02-04,134.02418518066406,134.0339348395979,131.29277729666717,132.96089184283247,84183100,AAPL
2021-02-05,133.60899353027344,134.25379046331454,132.72973582683255,134.18541104102158,75693800,AAPL
2021-02-08,133.7555389404297,133.80438990060523,131.81138402031524,132.8958097444442,71297200,AAPL
2021-02-09,132.87625122070312,134.70317555376081,132.71994903608007,133.4721970895325,76774200,AAPL
2021-02-10,132.2705535888672,133.83369484015344,131.3033582625716,133.3354359263558,73046600,AAPL
2021-02-11,132.01654052734375,133.2475041169639,130.68787502592983,132.76878860072446,64280000,AAPL
2021-02-12,132.2510223388672,132.40733945975953,130.60973729116114,131.25453423442616,60145100,AAPL
2021-02-16,130.12124633789062,132.87626454864636,129.7304535690892,132.3682563100343,80576300,AAPL
2021-02-17,127.82537078857422,129.17357959912786,126.48694111313472,128.2259277405819,97918500,AAPL
2021-02-18,126.721435546875,127.00474727006973,124.47442549834508,126.22317661311753,96856700,AAPL
2021-02-19,126.87772369384766,127.69838099168602,125.83238479543854,127.23920884062578,87668800,AAPL
2021-02-22,123.09688568115234,126.73117587955426,122.70610042636345,125.06056872899146,103916400,AAPL
2021-02-23,122.96012115478516,123.79053522480318,115.6622326225289,120.9085077307379,158273000,AAPL
2021-02-24,122.46188354492188,122.6670441651076,119.41377438375086,122.0613339874955,111039900,AAPL
2021-02-25,118.20233154296875,123.54630136895392,117.76270273555825,121.80731459672973,148199500,AAPL
2021-02-26,118.46610260009766,121.97338337699165,118.4074799658281,119.76545297759803,164560400,AAPL
